name,brand,condition,packaging,saleTerms,group,type,audience,ridingStyles,sizeLabel,sizeFilterKeys,officialSize,variant,color,price,reference,url,sku,id,productId,observedAt
"Assos UMA GT Short Sleeve Jersey galaxyPink","Assos","","","","Clothing","Jerseys","Women's","Unspecified","L","clothing:l","L","Color: Galaxy Pink, Size: L","galaxy-pink","49.99","129","https://bikecloset.com/product/assos-uma-gt-short-sleeve-jersey-galaxypink/?attribute_pa_color=galaxy-pink&attribute_pa_size=l","2220000124898","1753747","1753746","2026-09-11T12:08:04.173Z"
"Assos TRAIL Cargo Half Shorts torpedoGrey","Assos","","","","Clothing","Shorts","Unspecified","Mountain / trail","XS","clothing:xs","XS","Color: Torpedo Grey, Size: XS","torpedo-grey","49.99","139","https://bikecloset.com/product/assos-trail-cargo-half-shorts-torpedogrey/?attribute_pa_color=torpedo-grey&attribute_pa_size=xs","2220000153959","1753767","1753762","2026-09-11T12:08:04.173Z"
"Assos TRAIL Cargo Half Shorts torpedoGrey","Assos","","","","Clothing","Shorts","Unspecified","Mountain / trail","ASSOS XLG","clothing:assos xlg","XLG","Color: Torpedo Grey, Size: XLG","torpedo-grey","49.99","139","https://bikecloset.com/product/assos-trail-cargo-half-shorts-torpedogrey/?attribute_pa_color=torpedo-grey&attribute_pa_size=xlg","2220000154000","1753766","1753762","2026-09-11T12:08:04.173Z"
"Assos TRAIL Cargo Half Shorts torpedoGrey","Assos","","","","Clothing","Shorts","Unspecified","Mountain / trail","XL","clothing:xl","XL","Color: Torpedo Grey, Size: XL","torpedo-grey","49.99","139","https://bikecloset.com/product/assos-trail-cargo-half-shorts-torpedogrey/?attribute_pa_color=torpedo-grey&attribute_pa_size=xl","2220000153997","1753765","1753762","2026-09-11T12:08:04.173Z"
"Assos TRAIL Cargo Half Shorts torpedoGrey","Assos","","","","Clothing","Shorts","Unspecified","Mountain / trail","ASSOS TIR","clothing:assos tir","TIR","Color: Torpedo Grey, Size: TIR","torpedo-grey","49.99","139","https://bikecloset.com/product/assos-trail-cargo-half-shorts-torpedogrey/?attribute_pa_color=torpedo-grey&attribute_pa_size=tir","2220000154017","1753764","1753762","2026-09-11T12:08:04.173Z"
"Assos UMA GTV Jersey C2 Rock Purple","Assos","","","","Clothing","Jerseys","Women's","Unspecified","XS","clothing:xs","XS","Color: Rock Purple, Size: XS","rock-purple","89.99","190","https://bikecloset.com/product/assos-uma-gtv-jersey-c2-rock-purple/?attribute_pa_color=rock-purple&attribute_pa_size=xs","2220000216937","1753759","1753753","2026-09-11T12:08:04.173Z"
"Assos UMA GTV Jersey C2 Rock Purple","Assos","","","","Clothing","Jerseys","Women's","Unspecified","ASSOS XLG","clothing:assos xlg","XLG","Color: Rock Purple, Size: XLG","rock-purple","89.99","190","https://bikecloset.com/product/assos-uma-gtv-jersey-c2-rock-purple/?attribute_pa_color=rock-purple&attribute_pa_size=xlg","2220000217033","1753758","1753753","2026-09-11T12:08:04.173Z"
"Assos UMA GTV Jersey C2 Rock Purple","Assos","","","","Clothing","Jerseys","Women's","Unspecified","XL","clothing:xl","XL","Color: Rock Purple, Size: XL","rock-purple","89.99","190","https://bikecloset.com/product/assos-uma-gtv-jersey-c2-rock-purple/?attribute_pa_color=rock-purple&attribute_pa_size=xl","2220000217019","1753757","1753753","2026-09-11T12:08:04.173Z"
"Assos UMA GTV Jersey C2 Rock Purple","Assos","","","","Clothing","Jerseys","Women's","Unspecified","S","clothing:s","S","Color: Rock Purple, Size: S","rock-purple","89.99","190","https://bikecloset.com/product/assos-uma-gtv-jersey-c2-rock-purple/?attribute_pa_color=rock-purple&attribute_pa_size=s","2220000216951","1753756","1753753","2026-09-11T12:08:04.173Z"
"Assos UMA GTV Jersey C2 Rock Purple","Assos","","","","Clothing","Jerseys","Women's","Unspecified","M","clothing:m","M","Color: Rock Purple, Size: M","rock-purple","89.99","190","https://bikecloset.com/product/assos-uma-gtv-jersey-c2-rock-purple/?attribute_pa_color=rock-purple&attribute_pa_size=m","2220000216975","1753755","1753753","2026-09-11T12:08:04.173Z"
"Assos UMA GT Short Sleeve Jersey galaxyPink","Assos","","","","Clothing","Jerseys","Women's","Unspecified","ASSOS XLG","clothing:assos xlg","XLG","Color: Galaxy Pink, Size: XLG","galaxy-pink","49.99","129","https://bikecloset.com/product/assos-uma-gt-short-sleeve-jersey-galaxypink/?attribute_pa_color=galaxy-pink&attribute_pa_size=xlg","2220000124935","1753751","1753746","2026-09-11T12:08:04.173Z"
"Assos UMA GT Short Sleeve Jersey galaxyPink","Assos","","","","Clothing","Jerseys","Women's","Unspecified","XL","clothing:xl","XL","Color: Galaxy Pink, Size: XL","galaxy-pink","49.99","129","https://bikecloset.com/product/assos-uma-gt-short-sleeve-jersey-galaxypink/?attribute_pa_color=galaxy-pink&attribute_pa_size=xl","2220000124928","1753750","1753746","2026-09-11T12:08:04.173Z"
"Assos UMA GT Short Sleeve Jersey galaxyPink","Assos","","","","Clothing","Jerseys","Women's","Unspecified","S","clothing:s","S","Color: Galaxy Pink, Size: S","galaxy-pink","49.99","129","https://bikecloset.com/product/assos-uma-gt-short-sleeve-jersey-galaxypink/?attribute_pa_color=galaxy-pink&attribute_pa_size=s","2220000124911","1753749","1753746","2026-09-11T12:08:04.173Z"
"Assos UMA GT Short Sleeve Jersey galaxyPink","Assos","","","","Clothing","Jerseys","Women's","Unspecified","M","clothing:m","M","Color: Galaxy Pink, Size: M","galaxy-pink","49.99","129","https://bikecloset.com/product/assos-uma-gt-short-sleeve-jersey-galaxypink/?attribute_pa_color=galaxy-pink&attribute_pa_size=m","2220000124904","1753748","1753746","2026-09-11T12:08:04.173Z"
"Assos SUISSE FED Jersey S9 TARGA National Red","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","XS","clothing:xs","XS","Color: National Red, Size: XS","national-red","99.99","220","https://bikecloset.com/product/assos-suisse-fed-jersey-s9-targa-national-red/?attribute_pa_color=national-red&attribute_pa_size=xs","2220000227698","1753745","1753740","2026-09-11T12:08:04.173Z"
"Assos SUISSE FED Jersey S9 TARGA National Red","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","L","clothing:l","L","Color: National Red, Size: L","national-red","99.99","220","https://bikecloset.com/product/assos-suisse-fed-jersey-s9-targa-national-red/?attribute_pa_color=national-red&attribute_pa_size=l","2220000227728","1753741","1753740","2026-09-11T12:08:04.173Z"
"Assos SUISSE FED Jersey S9 TARGA National Red","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","S","clothing:s","S","Color: National Red, Size: S","national-red","99.99","220","https://bikecloset.com/product/assos-suisse-fed-jersey-s9-targa-national-red/?attribute_pa_color=national-red&attribute_pa_size=s","2220000227704","1753743","1753740","2026-09-11T12:08:04.173Z"
"Assos SUISSE FED Jersey S9 TARGA National Red","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","M","clothing:m","M","Color: National Red, Size: M","national-red","99.99","220","https://bikecloset.com/product/assos-suisse-fed-jersey-s9-targa-national-red/?attribute_pa_color=national-red&attribute_pa_size=m","2220000227711","1753742","1753740","2026-09-11T12:08:04.173Z"
"Time ADH ALPE D’HUEZ Carbon Disc Frameset","Time","","","","Components","Framesets","","","XL","framesets:xl","XL","Color: V36 Brilliant Blue, Size: XL","v36-brilliant-blue","1499","4000","https://bikecloset.com/product/time-adh-alpe-dhuez-carbon-disc-frameset/?attribute_pa_color=v36-brilliant-blue&attribute_pa_size=xl","","1753664","1748595","2026-09-11T12:08:04.173Z"
"Time ADH ALPE D’HUEZ Carbon Disc Frameset","Time","","","","Components","Framesets","","","L","framesets:l","L","Color: V36 Brilliant Blue, Size: L","v36-brilliant-blue","1499","4000","https://bikecloset.com/product/time-adh-alpe-dhuez-carbon-disc-frameset/?attribute_pa_color=v36-brilliant-blue&attribute_pa_size=l","","1753663","1748595","2026-09-11T12:08:04.173Z"
"Time ADH ALPE D’HUEZ Carbon Disc Frameset","Time","","","","Components","Framesets","","","S","framesets:s","S","Color: V36 Brilliant Blue, Size: S","v36-brilliant-blue","1499","4000","https://bikecloset.com/product/time-adh-alpe-dhuez-carbon-disc-frameset/?attribute_pa_color=v36-brilliant-blue&attribute_pa_size=s","","1753661","1748595","2026-09-11T12:08:04.173Z"
"Time ADH ALPE D’HUEZ Carbon Disc Frameset","Time","","","","Components","Framesets","","","XS","framesets:xs","XS","Color: V36 Brilliant Blue, Size: XS","v36-brilliant-blue","1499","4000","https://bikecloset.com/product/time-adh-alpe-dhuez-carbon-disc-frameset/?attribute_pa_color=v36-brilliant-blue&attribute_pa_size=xs","","1753660","1748595","2026-09-11T12:08:04.173Z"
"Time ADH ALPE D’HUEZ Carbon Disc Frameset","Time","","","","Components","Framesets","","","XL","framesets:xl","XL","Color: V38 Brilliant Pink, Size: XL","v38-brilliant-pink","1499","4000","https://bikecloset.com/product/time-adh-alpe-dhuez-carbon-disc-frameset/?attribute_pa_color=v38-brilliant-pink&attribute_pa_size=xl","","1753656","1748595","2026-09-11T12:08:04.173Z"
"Time ADH ALPE D’HUEZ Carbon Disc Frameset","Time","","","","Components","Framesets","","","L","framesets:l","L","Color: V38 Brilliant Pink, Size: L","v38-brilliant-pink","1499","4000","https://bikecloset.com/product/time-adh-alpe-dhuez-carbon-disc-frameset/?attribute_pa_color=v38-brilliant-pink&attribute_pa_size=l","","1753655","1748595","2026-09-11T12:08:04.173Z"
"Time ADH ALPE D’HUEZ Carbon Disc Frameset","Time","","","","Components","Framesets","","","XS","framesets:xs","XS","Color: V38 Brilliant Pink, Size: XS","v38-brilliant-pink","1499","4000","https://bikecloset.com/product/time-adh-alpe-dhuez-carbon-disc-frameset/?attribute_pa_color=v38-brilliant-pink&attribute_pa_size=xs","","1753653","1748595","2026-09-11T12:08:04.173Z"
"Fizik X4 Gravel Terra Powerstrap","Fizik","","","","Footwear & protection","Cycling shoes","","","38","shoes:38","38","Color: Black, Size: 38","black","39.99","169.99","https://bikecloset.com/product/fizik-terra-powerstrap-x4/?attribute_pa_color=black&attribute_pa_size=38","8058364078212","1753002","1726402","2026-09-11T12:08:04.173Z"
"Fizik X4 Gravel Terra Powerstrap","Fizik","","","","Footwear & protection","Cycling shoes","","","37.5","shoes:37.5","37.5","Color: Anthracite Grape, Size: 37.5","anthracite-grape","39.99","169.99","https://bikecloset.com/product/fizik-terra-powerstrap-x4/?attribute_pa_color=anthracite-grape&attribute_pa_size=37-5","8058364078434","1753000","1726402","2026-09-11T12:08:04.173Z"
"Fizik X4 Gravel Terra Powerstrap","Fizik","","","","Footwear & protection","Cycling shoes","","","38.5","shoes:38.5","38.5","Color: Anthracite Grape, Size: 38.5","anthracite-grape","39.99","169.99","https://bikecloset.com/product/fizik-terra-powerstrap-x4/?attribute_pa_color=anthracite-grape&attribute_pa_size=38-5","8058364078458","1752999","1726402","2026-09-11T12:08:04.173Z"
"Fizik X4 Gravel Terra Powerstrap","Fizik","","","","Footwear & protection","Cycling shoes","","","39","shoes:39","39","Color: Anthracite Grape, Size: 39","anthracite-grape","39.99","169.99","https://bikecloset.com/product/fizik-terra-powerstrap-x4/?attribute_pa_color=anthracite-grape&attribute_pa_size=39","8058364078465","1752998","1726402","2026-09-11T12:08:04.173Z"
"Fizik X4 Gravel Terra Powerstrap","Fizik","","","","Footwear & protection","Cycling shoes","","","37","shoes:37","37","Color: Mud Caramel, Size: 37","mud-caramel","39.99","169.99","https://bikecloset.com/product/fizik-terra-powerstrap-x4/?attribute_pa_color=mud-caramel&attribute_pa_size=37","8058364078885","1752994","1726402","2026-09-11T12:08:04.173Z"
"Assos MILLE GT 3/3 Jacket EVO","Assos","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","M","clothing:m","M","Color: BLACK SERIES, Size: M","black-series","149.99","315","https://bikecloset.com/product/assos-mille-gt-3-3-jacket-evo/?attribute_pa_color=black-series&attribute_pa_size=m","2220000181365","1752136","1690115","2026-09-11T12:08:04.173Z"
"Assos MILLE GT 3/3 Jacket EVO","Assos","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","S","clothing:s","S","Color: BLACK SERIES, Size: S","black-series","149.99","315","https://bikecloset.com/product/assos-mille-gt-3-3-jacket-evo/?attribute_pa_color=black-series&attribute_pa_size=s","2220000181358","1752135","1690115","2026-09-11T12:08:04.173Z"
"Time ADHX Carbon Disc Frameset Gloss Carbon","Time","","","","Components","Framesets","","","L","framesets:l","L","Color: V11 Gloss Carbon, Size: L","v11-gloss-carbon","1499","4000","https://bikecloset.com/product/time-adhx-carbon-disc-frameset-gloss-carbon/?attribute_pa_color=v11-gloss-carbon&attribute_pa_size=l","","1751755","1751751","2026-09-11T12:08:04.173Z"
"Time ADHX Carbon Disc Frameset Gloss Carbon","Time","","","","Components","Framesets","","","S","framesets:s","S","Color: V11 Gloss Carbon, Size: S","v11-gloss-carbon","1499","4000","https://bikecloset.com/product/time-adhx-carbon-disc-frameset-gloss-carbon/?attribute_pa_color=v11-gloss-carbon&attribute_pa_size=s","","1751753","1751751","2026-09-11T12:08:04.173Z"
"Time ADHX Carbon Disc Frameset Gloss Carbon","Time","","","","Components","Framesets","","","XS","framesets:xs","XS","Color: V11 Gloss Carbon, Size: XS","v11-gloss-carbon","1499","4000","https://bikecloset.com/product/time-adhx-carbon-disc-frameset-gloss-carbon/?attribute_pa_color=v11-gloss-carbon&attribute_pa_size=xs","","1751752","1751751","2026-09-11T12:08:04.173Z"
"Assos UMA GT Bib Shorts C2 blackSeries Womens","Assos","","","","Clothing","Bib shorts","Women's","Unspecified","XS","clothing:xs","XS","Size: XS","","99","180","https://bikecloset.com/product/assos-assos-uma-gt-bib-shorts-c2-blackseries/?attribute_pa_size=xs","2220000216210","1750920","1750915","2026-09-11T12:08:04.173Z"
"Assos UMA GT Bib Shorts C2 blackSeries Womens","Assos","","","","Clothing","Bib shorts","Women's","Unspecified","XL","clothing:xl","XL","Size: XL","","99","180","https://bikecloset.com/product/assos-assos-uma-gt-bib-shorts-c2-blackseries/?attribute_pa_size=xl","2220000216296","1750919","1750915","2026-09-11T12:08:04.173Z"
"Endura MT500 Freezing Point Jacket II","Endura","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","XS","clothing:xs","XS","Color: Harvest, Size: XS","harvest","99.99","240","https://bikecloset.com/product/endura-mt500-freezing-point-jacket-ii/?attribute_pa_color=harvest&attribute_pa_size=xs","5056286969147","1750314","1750313","2026-09-11T12:08:04.173Z"
"Endura MT500 Freezing Point Jacket II","Endura","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","2XL","clothing:2xl","2XL","Color: Harvest, Size: 2XL","harvest","99.99","240","https://bikecloset.com/product/endura-mt500-freezing-point-jacket-ii/?attribute_pa_color=harvest&attribute_pa_size=2xl","5056286969192","1750324","1750313","2026-09-11T12:08:04.173Z"
"Endura Women’s Pro SL Bibshorts","Endura","","","","Clothing","Bib shorts","Women's","Unspecified","XL","clothing:xl","XL","Color: Black, Size: XL","black","99.99","250","https://bikecloset.com/product/endura-womens-pro-sl-bibshorts/?attribute_pa_color=black&attribute_pa_size=xl","5056286906043","1750311","1750302","2026-09-11T12:08:04.173Z"
"Endura Women’s Pro SL Bibshorts","Endura","","","","Clothing","Bib shorts","Women's","Unspecified","L","clothing:l","L","Color: Black, Size: L","black","99.99","250","https://bikecloset.com/product/endura-womens-pro-sl-bibshorts/?attribute_pa_color=black&attribute_pa_size=l","5056286906036","1750309","1750302","2026-09-11T12:08:04.173Z"
"Endura Women’s Pro SL Bibshorts","Endura","","","","Clothing","Bib shorts","Women's","Unspecified","M","clothing:m","M","Color: Black, Size: M","black","99.99","250","https://bikecloset.com/product/endura-womens-pro-sl-bibshorts/?attribute_pa_color=black&attribute_pa_size=m","5056286906029","1750307","1750302","2026-09-11T12:08:04.173Z"
"Endura Women’s Pro SL Bibshorts","Endura","","","","Clothing","Bib shorts","Women's","Unspecified","S","clothing:s","S","Color: Black, Size: S","black","99.99","250","https://bikecloset.com/product/endura-womens-pro-sl-bibshorts/?attribute_pa_color=black&attribute_pa_size=s","5056286906012","1750305","1750302","2026-09-11T12:08:04.173Z"
"Endura Women’s Pro SL Bibshorts","Endura","","","","Clothing","Bib shorts","Women's","Unspecified","XS","clothing:xs","XS","Color: Black, Size: XS","black","99.99","250","https://bikecloset.com/product/endura-womens-pro-sl-bibshorts/?attribute_pa_color=black&attribute_pa_size=xs","5056286906005","1750303","1750302","2026-09-11T12:08:04.173Z"
"Endura 6-Panel Short II","Endura","","","","Clothing","Shorts","Unspecified","Unspecified","S","clothing:s","S","Color: Black, Size: S","black","29.99","60","https://bikecloset.com/product/endura-6-panel-short-ii/?attribute_pa_color=black&attribute_pa_size=s","5055205398259","1750290","1750289","2026-09-11T12:08:04.173Z"
"Endura 6-Panel Short II","Endura","","","","Clothing","Shorts","Unspecified","Unspecified","3XL","clothing:3xl","3XL","Color: Black, Size: 3XL","black","29.99","60","https://bikecloset.com/product/endura-6-panel-short-ii/?attribute_pa_color=black&attribute_pa_size=3xl","5055939901305","1750300","1750289","2026-09-11T12:08:04.173Z"
"Endura 6-Panel Short II","Endura","","","","Clothing","Shorts","Unspecified","Unspecified","2XL","clothing:2xl","2XL","Color: Black, Size: 2XL","black","29.99","60","https://bikecloset.com/product/endura-6-panel-short-ii/?attribute_pa_color=black&attribute_pa_size=2xl","5055205398297","1750298","1750289","2026-09-11T12:08:04.173Z"
